TransactionID,TransactionDate,PreviousTransactionDate,AccountID,CustomerAge,CustomerOccupation,RecipientAccountID,TransactionAmount,AccountBalance,TransactionType,Channel,Location,Location_Original_US,BPS_RegionCode,DeviceID,IP Address,MerchantID,TransactionDuration,LoginAttempts,IsFraud,FraudType,ThreatIntel_Flag,AnalystStatus
TX000414,2024-11-04 8:08:18,2023-02-24 17:00:26,AC00400,23.0,Student,REC-0281,135.03,1278.0,Debit,ATM,Pontianak,San Francisco,6171,D000029,74.58.165.67,M097,180.0,1.0,0,None,True,Auto-Approved
TX000415,2024-11-04 8:07:22,2023-05-15 18:47:35,AC00495,61.0,Student,REC-0156,83.5,1749.79,Debit,Branch,Tangerang,Dallas,3603,D000446,34.92.221.183,M100,91.0,5.0,1,Account Takeover (ATO),True,Closed-Confirmed Fraud
TX000416,2024-11-04 8:08:26,2023-10-24 16:43:03,AC00301,80.0,Retired,REC-0147,193.54,2929.51,Debit,Branch,Bengkulu,Oklahoma City,1771,D000150,196.244.194.198,M088,267.0,1.0,0,None,False,Auto-Approved
TX000417,2024-11-04 8:09:23,2023-11-21 17:05:17,AC00434,29.0,Engineer,REC-0108,617.36,8926.38,Debit,Branch,Samarinda,Kansas City,6472,D000137,42.219.228.159,M035,61.0,1.0,0,None,False,Cleared
TX000418,2024-11-04 8:07:01,2023-08-07 16:40:02,AC00274,59.0,Doctor,REC-0221,775.23,5977.59,Credit,Online,Bandar Lampung,Albuquerque,1871,D000220,112.222.0.29,M036,38.0,1.0,0,None,False,Cleared
TX000419,2024-11-04 8:09:17,2023-09-26 17:07:06,AC00365,72.0,Retired,REC-0297,266.57,7676.92,Debit,ATM,Sorong,El Paso,9271,D000223,91.204.200.167,M031,100.0,1.0,0,None,False,Auto-Approved
TX000420,2024-11-04 8:08:08,2023-03-31 17:36:57,AC00480,45.0,Engineer,REC-0165,153.4,4657.7,Debit,ATM,Semarang,Mesa,3374,D000599,162.58.247.55,M057,144.0,1.0,0,None,False,Auto-Approved
TX000421,2024-11-04 8:07:11,2023-12-11 17:19:07,AC00318,53.0,Retired,REC-0239,946.94,5579.11,Debit,Branch,Palu,Charlotte,7271,D000019,30.92.249.132,M018,251.0,1.0,0,None,True,Auto-Approved
TX000422,2024-11-04 8:10:31,2023-10-13 16:08:26,AC00235,34.0,Engineer,REC-0227,5.12,3293.01,Debit,Branch,Kupang,New York,5371,D000660,188.205.152.176,M002,90.0,1.0,0,None,False,Auto-Approved
TX000423,2024-11-04 8:09:48,2023-06-30 16:31:46,AC00333,57.0,Engineer,REC-0227,119.11,7998.25,Debit,ATM,Jakarta Timur,Detroit,3172,D000078,200.13.225.150,M070,131.0,1.0,0,None,False,Cleared
TX000424,2024-11-04 8:11:28,2023-03-27 16:51:20,AC00262,24.0,Student,REC-RING009,1096.7,1093.89,Debit,Online,Tangerang Selatan,Colorado Springs,3674,D000234,167.164.55.0,M005,147.0,1.0,1,Account Takeover (ATO),True,Escalated
TX000425,2024-11-04 8:10:20,2023-02-03 18:15:15,AC00267,30.0,Engineer,REC-0243,119.72,3435.34,Debit,Branch,Jakarta Barat,Tucson,3173,D000445,147.227.81.224,M011,123.0,1.0,0,None,False,Auto-Approved
TX000426,2024-11-04 8:08:03,2023-06-22 16:47:47,AC00490,58.0,Doctor,REC-0087,107.4,344.07,Debit,Online,Bandung,Virginia Beach,3273,D000271,146.69.70.214,M079,32.0,1.0,0,None,False,Cleared
TX000427,2024-11-04 8:09:02,2023-01-17 18:42:28,AC00229,53.0,Retired,REC-0044,115.92,3897.17,Debit,ATM,Mataram,Raleigh,5271,D000386,204.34.243.93,M033,57.0,1.0,0,None,False,Auto-Approved
TX000428,2024-11-04 8:06:33,2023-08-24 18:54:06,AC00196,67.0,Retired,REC-0146,438.04,5358.95,Debit,ATM,Ambon,Philadelphia,8171,D000694,80.92.209.207,M025,247.0,1.0,0,None,False,Auto-Approved
TX000429,2024-11-04 8:07:16,2023-05-01 18:28:00,AC00182,27.0,Engineer,REC-0264,677.29,627.79,Debit,Online,Jakarta Utara,Houston,3175,D000016,49.172.82.247,M015,287.0,1.0,0,None,False,Cleared
TX000430,2024-11-04 8:06:54,2023-05-15 16:25:29,AC00357,35.0,Doctor,REC-0172,296.0,7418.82,Debit,Branch,Balikpapan,Las Vegas,6471,D000623,32.71.250.58,M085,248.0,1.0,0,None,False,Auto-Approved
TX000431,2024-11-04 8:08:01,2023-01-16 16:14:45,AC00443,36.0,Engineer,REC-0048,299.09,5615.26,Credit,Branch,Malang,Boston,3573,D000540,113.115.81.178,M034,84.0,1.0,0,None,False,Auto-Approved
TX000432,2024-11-04 8:08:53,2023-05-15 16:40:24,AC00499,24.0,Student,REC-0121,461.52,1995.18,Credit,Branch,Palembang,Denver,1671,D000670,59.127.135.25,M068,44.0,1.0,0,None,False,Auto-Approved
TX000433,2024-11-04 8:11:28,2023-01-30 17:28:00,AC00285,50.0,Engineer,REC-0159,100.52,453.39,Debit,ATM,Balikpapan,Las Vegas,6471,D000140,113.115.81.178,M038,110.0,1.0,0,None,False,Auto-Approved
TX000434,2024-11-04 8:06:25,2023-07-05 16:08:25,AC00475,66.0,Retired,REC-0116,85.35,2173.76,Debit,ATM,Bekasi,Washington,3275,D000514,100.4.40.132,M074,166.0,1.0,0,None,False,Auto-Approved
TX000435,2024-11-04 8:09:34,2023-02-06 16:26:29,AC00217,39.0,Engineer,REC-0102,79.76,6452.14,Debit,Branch,Mataram,Raleigh,5271,D000268,157.130.28.27,M055,170.0,1.0,0,None,False,Auto-Approved
TX000436,2024-11-04 8:09:21,2023-07-03 16:48:21,AC00452,75.0,Retired,REC-0076,778.49,7713.67,Credit,Online,Surabaya,Omaha,3578,D000102,161.71.2.223,M054,107.0,1.0,0,None,False,Cleared
TX000437,2024-11-04 8:10:06,2023-01-24 16:00:14,AC00357,42.0,Engineer,REC-0013,386.38,5528.36,Debit,Online,Jakarta Selatan,Phoenix,3174,D000461,203.197.235.35,M058,135.0,1.0,0,None,False,Auto-Approved
TX000438,2024-11-04 8:11:35,2023-11-24 17:11:27,AC00080,35.0,Doctor,REC-0024,165.25,9939.94,Debit,Online,Jayapura,Sacramento,9471,D_UNKNOWN,70.130.169.235,M025,106.0,1.0,0,None,True,Auto-Approved
TX000439,2024-11-04 8:08:52,2023-02-28 16:28:25,AC00493,34.0,Engineer,REC-0126,14.29,7016.99,Debit,ATM,Denpasar,Los Angeles,5171,D000317,90.111.245.138,M070,150.0,1.0,0,None,False,Cleared
TX000440,2024-11-04 8:11:40,2023-09-20 17:36:06,AC00420,55.0,Retired,REC-0244,232.79,2661.3,Credit,Branch,Depok,Indianapolis,3276,D000160,6.234.101.35,M019,145.0,1.0,0,None,False,Auto-Approved
TX000441,2024-11-04 8:11:45,2023-11-13 17:49:04,AC00040,60.0,Engineer,REC-0038,1237.56,9410.17,Credit,Branch,Bogor,Austin,3271,D000077,219.96.187.255,M060,159.0,1.0,0,None,True,Cleared
TX000442,2024-11-04 8:11:25,2023-02-15 16:17:59,AC00351,54.0,Engineer,REC-0234,92.29,2026.32,Debit,Branch,Bandar Lampung,Albuquerque,1871,D000264,210.136.14.108,M015,115.0,1.0,0,None,True,Auto-Approved
TX000443,2024-11-04 8:08:57,2023-11-13 17:34:15,AC00070,68.0,Retired,REC-0213,293.97,7371.85,Debit,Branch,Jakarta Selatan,Phoenix,3174,D000444,56.89.80.133,M047,153.0,1.0,0,None,False,Cleared
TX000444,2024-11-04 8:09:24,2023-10-11 18:50:24,AC00273,19.0,Student,REC-0295,136.32,264.83,Debit,Online,Padang,Miami,1371,D000548,217.233.219.196,M060,113.0,1.0,0,None,False,Auto-Approved
TX000445,2024-11-04 8:10:13,2023-12-06 17:27:14,AC00280,36.0,Doctor,REC-0100,251.06,10001.66,Debit,Online,Tangerang Selatan,Colorado Springs,3674,D000593,195.237.152.198,M003,34.0,1.0,0,None,False,Auto-Approved
TX000446,2024-11-04 8:10:59,2023-09-18 16:57:44,AC00480,77.0,Retired,REC-0197,50.17,7752.14,Credit,ATM,Jayapura,Sacramento,9471,D000549,25.188.196.47,M039,35.0,1.0,0,None,False,Cleared
TX000447,2024-11-04 8:11:40,2023-12-26 16:07:28,AC00122,34.0,Engineer,REC-0254,21.4,9594.11,Debit,Branch,Jakarta Utara,Fresno,3175,D000537,198.166.198.233,M027,258.0,1.0,0,None,False,Auto-Approved
TX000448,2024-11-04 8:10:57,2023-03-10 17:33:12,AC00072,21.0,Student,REC-0205,73.28,1329.41,Debit,Branch,Malang,Boston,3573,D000137,206.84.69.39,M096,21.0,1.0,0,None,False,Auto-Approved
TX000449,2024-11-04 8:07:16,2023-09-13 16:18:07,AC00093,38.0,Doctor,REC-0125,70.23,11624.93,Debit,ATM,Banjarmasin,Memphis,6371,D000293,146.47.189.38,M066,260.0,1.0,0,None,True,Auto-Approved
TX000450,2024-11-04 8:07:49,2023-01-06 17:30:07,AC00407,22.0,Student,REC-0076,689.29,168.84,Debit,ATM,Sorong,El Paso,9271,D000286,166.41.54.117,M034,100.0,1.0,0,None,False,Auto-Approved
TX000451,2024-11-04 8:09:15,2023-08-03 17:42:02,AC00495,28.0,Student,REC-RING001,745.03,160.57,Debit,Online,Yogyakarta,Fort Worth,3471,D000031,30.92.249.132,M075,231.0,1.0,1,Account Takeover (ATO),True,Closed-Confirmed Fraud
TX000452,2024-11-04 8:07:19,2023-12-04 16:10:04,AC00119,58.0,Engineer,REC-0055,54.61,7135.64,Debit,ATM,Batam,Milwaukee,2171,D000079,39.163.103.27,M043,160.0,1.0,0,None,False,Auto-Approved
TX000453,2024-11-04 8:11:34,2023-04-25 16:53:22,AC00271,27.0,Student,REC-0218,54.05,469.14,Debit,Branch,Jambi,Louisville,1571,D000373,167.104.180.235,M008,146.0,1.0,0,None,False,Auto-Approved
TX000454,2024-11-04 8:12:09,2023-04-12 17:39:29,AC00235,67.0,Retired,REC-0113,107.47,7517.5,Debit,Online,Bogor,Austin,3271,D000606,59.208.79.116,M037,144.0,1.0,0,None,False,Auto-Approved
TX000455,2024-11-04 8:11:12,2023-10-18 18:32:31,AC00264,20.0,Student,REC-0091,611.11,919.84,Debit,ATM,Jakarta Timur,Detroit,3172,D000215,141.201.46.191,M045,282.0,4.0,0,None,False,Auto-Approved
TX000456,2024-11-04 8:07:29,2023-11-10 16:06:27,AC00307,48.0,Doctor,REC-0266,219.63,8013.63,Debit,ATM,Palu,Charlotte,7271,D000220,146.47.189.38,M002,44.0,1.0,0,None,False,Auto-Approved
TX000457,2024-11-04 8:09:59,2023-02-10 16:01:04,AC00434,45.0,Retired,REC-0238,188.7,5077.06,Debit,Branch,Kupang,New York,5371,D000501,55.139.104.163,M099,123.0,1.0,0,None,False,Cleared
TX000458,2024-11-04 8:08:04,2023-08-14 17:41:24,AC00290,51.0,Engineer,REC-0026,93.52,2791.2,Debit,Online,Ambon,Philadelphia,8171,D000430,190.251.45.32,M011,97.0,1.0,0,None,False,Auto-Approved
TX000459,2024-11-04 8:07:39,2023-09-18 18:47:52,AC00021,62.0,Retired,REC-0286,275.92,1777.38,Credit,Branch,Manado,Nashville,7171,D000315,112.196.12.19,M042,107.0,1.0,0,None,True,Auto-Approved
TX000460,2024-11-04 8:08:44,2023-01-30 17:47:18,AC00499,68.0,Retired,REC-0128,376.79,7749.14,Debit,Branch,Batam,Milwaukee,2171,D000242,143.212.47.226,M039,265.0,1.0,0,None,False,Auto-Approved
TX000461,2024-11-04 8:10:53,2023-08-21 16:07:13,AC00148,66.0,Student,REC-0063,8.98,4516.76,Debit,Online,Jakarta Timur,Detroit,3172,D000229,188.225.207.71,M063,56.0,1.0,0,None,False,Cleared
TX000462,2024-11-04 8:11:18,2023-05-11 16:30:04,AC00200,68.0,Retired,REC-0234,697.32,2016.02,Debit,Online,Banda Aceh,Atlanta,1171,D000277,163.58.140.206,M080,91.0,1.0,0,None,False,Auto-Approved
TX000463,2024-11-04 8:09:39,2023-09-13 16:41:19,AC00074,18.0,Student,REC-0069,17.45,1959.52,Debit,ATM,Surabaya,Omaha,3578,D000630,28.149.72.129,M059,88.0,1.0,0,None,False,Auto-Approved
TX000464,2024-11-04 8:07:38,2023-10-18 17:47:52,AC00417,80.0,Retired,REC-0272,302.16,3876.61,Debit,Online,Samarinda,Kansas City,6472,D000123,84.237.126.96,M014,138.0,5.0,1,Account Takeover (ATO),True,Escalated
TX000465,2024-11-04 8:09:45,2023-10-16 17:47:41,AC00182,23.0,Student,REC-0287,442.74,1790.27,Debit,Branch,Tangerang Selatan,San Diego,3674,D000563,141.241.241.128,M019,136.0,1.0,0,None,False,Cleared
TX000466,2024-11-04 8:10:15,2023-08-08 17:44:21,AC00177,27.0,Student,REC-RING008,623.9,711.47,Debit,ATM,Pekanbaru,San Jose,1471,D000162,206.84.69.39,M005,249.0,1.0,1,Account Takeover (ATO),True,Closed-Confirmed Fraud
TX000467,2024-11-04 8:08:08,2023-11-20 16:27:31,AC00063,35.0,Doctor,REC-RING012,445.41,12154.66,Debit,ATM,Jakarta Utara,Fresno,3175,D000039,185.23.87.107,M015,235.0,3.0,1,Account Takeover (ATO),True,Investigating
TX000468,2024-11-04 8:07:15,2023-11-24 17:29:06,AC00300,26.0,Student,REC-0259,63.41,1546.22,Debit,ATM,Yogyakarta,Fort Worth,3471,D000116,141.241.241.128,M035,36.0,1.0,0,None,False,Auto-Approved
TX000469,2024-11-04 8:10:25,2023-11-03 18:33:50,AC00218,44.0,Doctor,REC-0219,346.85,7208.15,Debit,ATM,Samarinda,Kansas City,6472,D000128,13.149.61.4,M025,88.0,1.0,0,None,False,Auto-Approved
TX000470,2024-11-04 8:06:23,2023-02-13 16:39:52,AC00036,59.0,Engineer,REC-0281,71.95,9267.32,Credit,Online,Medan,Unknown,1275,D000410,162.58.247.55,M100,53.0,1.0,0,None,False,Auto-Approved
TX000471,2024-11-04 8:11:28,2023-02-17 16:08:54,AC00371,63.0,Retired,REC-0229,7.5,6485.78,Debit,Online,Tangerang,Dallas,3603,D000181,203.197.235.35,M054,36.0,1.0,0,None,False,Cleared
TX000472,2024-11-04 8:06:44,2023-11-27 18:26:02,AC00398,65.0,Retired,REC-0082,206.46,3984.38,Debit,ATM,Bandung,Virginia Beach,3273,D000620,110.150.1.201,M013,279.0,1.0,0,None,True,Cleared
TX000473,2024-11-04 8:10:58,2023-07-25 18:41:02,AC00213,60.0,Engineer,REC-0244,423.11,412.78,Debit,ATM,Kendari,Columbus,7471,D000113,64.57.44.102,M055,47.0,1.0,0,None,False,Auto-Approved
TX000474,2024-11-04 8:10:57,2023-03-28 17:23:54,AC00464,54.0,Retired,REC-0231,35.84,4795.65,Credit,Online,Tangerang Selatan,Colorado Springs,3674,D000422,35.73.67.98,M013,172.0,1.0,0,None,False,Auto-Approved
TX000475,2024-11-04 8:08:47,2023-02-14 17:01:44,AC00219,28.0,Student,REC-0133,88.6,246.57,Credit,Branch,Mataram,Raleigh,5271,D000403,170.54.231.239,M054,105.0,1.0,0,None,False,Auto-Approved
TX000476,2024-11-04 8:11:20,2023-09-04 18:46:40,AC00464,18.0,Student,REC-0142,1431.3,1058.13,Debit,ATM,Bengkulu,Oklahoma City,1771,D000563,7.105.184.86,M082,168.0,1.0,1,Identity Theft,False,Closed-Confirmed Fraud
TX000477,2024-11-04 8:12:05,2023-10-16 16:55:44,AC00442,55.0,Engineer,REC-0267,53.81,4734.110000000001,Credit,ATM,Mataram,Raleigh,5271,D000663,34.86.220.205,M079,37.0,2.0,0,None,False,Auto-Approved
TX000478,2024-11-04 8:07:46,2023-05-17 16:03:51,AC00054,54.0,Retired,REC-0249,22.46,6631.5,Debit,Online,Kupang,New York,5371,D000602,147.119.62.178,M087,78.0,1.0,0,None,False,Auto-Approved
TX000479,2024-11-04 8:08:44,2023-07-20 18:23:13,AC00392,21.0,Student,REC-0123,334.89,1661.68,Debit,Online,Yogyakarta,Fort Worth,3471,D000697,32.13.122.242,M040,260.0,1.0,0,None,False,Auto-Approved
TX000480,2024-11-04 8:06:35,2023-07-20 16:58:05,AC00350,54.0,Retired,REC-0141,319.27,5504.01,Credit,Online,Surabaya,Omaha,3578,D000457,214.67.148.245,M068,59.0,1.0,0,None,False,Cleared
TX000481,2024-11-04 8:10:39,2023-12-08 17:24:44,AC00306,18.0,Student,REC-0226,144.3,312.19,Debit,ATM,Bengkulu,Oklahoma City,1771,D000098,93.170.203.44,M049,88.0,1.0,0,None,False,Auto-Approved
TX000482,2024-11-04 8:06:58,2023-05-02 17:13:45,AC00229,69.0,Retired,REC-0040,348.7,2445.58,Credit,Branch,Jakarta Utara,Fresno,3175,D000175,142.184.68.230,M067,149.0,1.0,0,None,True,Auto-Approved
TX000483,2024-11-04 8:11:36,2023-01-12 17:57:06,AC00148,62.0,Doctor,REC-0147,366.21,10862.99,Debit,ATM,Bengkulu,Oklahoma City,1771,D000483,210.160.90.52,M052,181.0,1.0,0,None,False,Cleared
TX000484,2024-11-04 8:09:35,2023-05-01 16:58:41,AC00305,55.0,Retired,REC-0121,99.11,5414.87,Debit,Online,Ambon,Philadelphia,8171,D000195,42.219.228.159,M015,12.0,1.0,0,None,False,Cleared
TX000485,2024-11-04 8:11:49,2023-05-22 17:34:50,AC00329,55.0,Retired,REC-0140,539.35,3919.44,Debit,ATM,Batam,Milwaukee,2171,D000051,216.32.4.105,M002,127.0,1.0,0,None,False,Auto-Approved
TX000486,2024-11-04 8:07:32,2023-06-08 16:43:06,AC00400,58.0,Engineer,REC-0172,188.99,7315.34,Debit,Branch,Bengkulu,Oklahoma City,1771,D000551,200.136.146.93,M065,92.0,1.0,0,None,True,Cleared
TX000487,2024-11-04 8:11:35,2023-01-16 17:00:11,AC00148,46.0,Engineer,REC-0164,1416.69,3740.73,Debit,ATM,Manado,Nashville,7171,D000418,219.98.242.240,M015,58.0,1.0,0,None,False,Auto-Approved
TX000488,2024-11-04 8:12:20,2023-03-08 16:20:43,AC00128,26.0,Student,REC-0277,710.14,465.63,Debit,ATM,Sorong,El Paso,9271,D000667,83.207.115.164,M059,227.0,1.0,0,None,False,Auto-Approved
TX000489,2024-11-04 8:10:16,2023-02-27 17:14:10,AC00463,53.0,Doctor,REC-0042,308.68,9992.36,Debit,Online,Batam,Milwaukee,2171,D000391,86.220.59.252,M064,170.0,1.0,0,None,True,Auto-Approved
TX000490,2024-11-04 8:12:19,2023-03-27 18:47:56,AC00256,57.0,Retired,REC-0071,166.68,5141.19,Debit,ATM,Semarang,Mesa,3374,D000130,187.52.200.18,M008,139.0,1.0,0,None,False,Auto-Approved
TX000491,2024-11-04 8:09:12,2023-09-13 16:55:14,AC00166,45.0,Engineer,REC-0078,0.99,4317.85,Debit,ATM,Denpasar,Los Angeles,5171,D000503,187.199.178.27,M029,133.0,1.0,0,None,False,Cleared
TX000492,2024-11-04 8:10:19,2023-03-14 16:25:04,AC00318,30.0,Doctor,REC-0119,505.19,5326.68,Debit,ATM,Samarinda,Kansas City,6472,D000660,60.89.202.192,M023,128.0,5.0,0,None,False,Auto-Approved
TX000493,2024-11-04 8:08:48,2023-12-04 17:06:43,AC00213,23.0,Student,REC-0197,66.58,1636.32,Debit,Branch,Mataram,Raleigh,5271,D000419,20.147.6.179,M040,79.0,1.0,0,None,False,Auto-Approved
TX000494,2024-11-04 8:09:38,2023-02-08 17:59:42,AC00075,77.0,Retired,REC-0079,223.43,7932.41,Debit,Branch,Tangerang,Dallas,3603,D000095,198.73.211.114,M091,178.0,1.0,0,None,False,Auto-Approved
TX000495,2024-11-04 8:06:26,2023-09-20 16:59:45,AC00498,60.0,Engineer,REC-0110,659.95,3927.69,Debit,Online,Jakarta Timur,Detroit,3172,D000665,94.227.164.192,M044,114.0,1.0,0,None,False,Cleared
TX000496,2024-11-04 8:08:00,2023-08-10 16:28:55,AC00039,27.0,Student,REC-0033,634.86,588.5,Debit,ATM,Jakarta Pusat,Chicago,3171,D000151,122.94.26.104,M009,45.0,1.0,0,None,False,Auto-Approved
TX000497,2024-11-04 8:09:17,2023-10-23 16:58:04,AC00114,30.0,Engineer,REC-0213,286.5,8517.95,Credit,Branch,Malang,Boston,3573,D000602,16.128.130.153,M097,60.0,1.0,0,None,True,Cleared
TX000498,2024-11-04 8:11:24,2023-11-27 16:21:20,AC00326,76.0,Retired,REC-0209,322.96,2401.59,Credit,Branch,Ambon,Philadelphia,8171,D000275,135.29.211.116,M033,168.0,1.0,0,None,False,Auto-Approved
TX000499,2024-11-04 8:10:17,2023-08-07 16:37:06,AC00450,19.0,Student,REC-0170,654.48,6776.41,Debit,Branch,Kendari,Columbus,7471,D000277,148.112.151.27,M047,114.0,1.0,0,None,False,Cleared
TX000500,2024-11-04 8:10:06,2023-06-21 16:00:51,AC00325,48.0,Doctor,REC-0278,157.97,5529.92,Debit,Branch,Ambon,Philadelphia,8171,D000635,89.237.88.251,M009,140.0,1.0,0,None,True,Auto-Approved
TX000501,2024-11-04 8:08:19,2023-07-12 16:17:27,AC00433,40.0,Doctor,REC-0239,120.9,9009.42,Debit,Branch,Jakarta Barat,Tucson,3173,D000195,200.136.146.93,M074,52.0,1.0,0,None,True,Auto-Approved
TX000502,2024-11-04 8:07:07,2023-01-18 16:47:29,AC00284,57.0,Engineer,REC-0213,254.77,5994.87,Debit,Branch,Palembang,Denver,1671,D000216,16.128.130.153,M031,57.0,1.0,0,None,True,Cleared
TX000503,2024-11-04 8:08:26,2023-09-28 17:53:43,AC00103,65.0,Retired,REC-0032,795.96,5468.58,Debit,Online,Mataram,Raleigh,5271,D000283,54.252.249.33,M014,119.0,1.0,0,None,False,Auto-Approved
TX000504,2024-11-04 8:07:41,2023-04-10 16:38:45,AC00080,39.0,Engineer,REC-0106,149.25,5677.52,Debit,ATM,Surabaya,Omaha,3578,D000604,3.77.114.6,M067,142.0,1.0,0,None,False,Auto-Approved
TX000505,2024-11-04 8:08:48,2023-09-25 16:14:35,AC00052,43.0,Doctor,REC-0216,3.42,14180.21,Credit,Branch,Surakarta,San Antonio,3372,D000484,151.247.130.190,M092,158.0,1.0,0,None,False,Auto-Approved
TX000506,2024-11-04 8:07:50,2023-03-14 16:07:32,AC00095,40.0,Doctor,REC-0200,68.19,9895.1,Credit,Online,Jakarta Utara,Fresno,3175,D000589,134.140.85.231,M026,189.0,1.0,0,None,False,Auto-Approved
TX000507,2024-11-04 8:10:01,2023-06-14 17:21:32,AC00327,39.0,Engineer,REC-0300,493.42,2232.84,Debit,Branch,Makassar,Baltimore,7371,D000474,28.149.72.129,M039,111.0,1.0,0,None,False,Auto-Approved
TX000508,2024-11-04 8:09:21,2023-04-26 18:35:50,AC00491,57.0,Retired,REC-0011,37.57,7739.54,Debit,ATM,Sorong,El Paso,9271,D000422,173.135.78.201,M048,42.0,1.0,0,None,False,Auto-Approved
TX000509,2024-11-04 8:10:12,2023-09-15 17:09:41,AC00353,19.0,Student,REC-0295,127.0,431.16,Credit,Branch,Manado,Nashville,7171,D000024,154.138.163.229,M015,68.0,5.0,0,None,False,Cleared
TX000510,2024-11-04 8:11:06,2023-03-16 16:02:01,AC00266,59.0,Student,REC-0195,96.89,6044.93,Debit,ATM,Medan,Unknown,1275,D000295,136.105.231.135,M005,53.0,1.0,0,None,False,Cleared
TX000511,2024-11-04 8:09:44,2023-05-01 16:11:56,AC00167,25.0,Student,REC-0245,448.33,922.19,Debit,ATM,Banda Aceh,Atlanta,1171,D000452,142.148.226.178,M031,161.0,1.0,0,None,False,Cleared
TX000512,2024-11-04 8:11:35,2023-09-18 17:44:50,AC00153,51.0,Engineer,REC-RING006,1116.48,447.53,Debit,ATM,Tangerang Selatan,San Diego,3674,D000633,164.75.163.220,M057,55.0,1.0,1,Identity Theft,False,Escalated
TX000513,2024-11-04 8:09:03,2023-06-05 17:08:37,AC00012,48.0,Doctor,REC-0153,8.65,10778.35,Debit,Online,Balikpapan,Las Vegas,6471,D000309,200.136.146.93,M037,273.0,1.0,0,None,True,Cleared
TX000514,2024-11-04 8:06:26,2023-04-06 17:24:16,AC00469,41.0,Engineer,REC-0200,65.57,4734.110000000001,Debit,Online,Padang,Miami,1371,D000649,1.198.76.182,M039,82.0,1.0,0,None,False,Auto-Approved
TX000515,2024-11-04 8:09:05,2023-02-21 16:14:16,AC00127,46.0,Engineer,REC-0215,539.81,2051.25,Debit,Online,Pontianak,San Francisco,6171,D000632,51.196.87.214,M064,177.0,1.0,0,None,False,Auto-Approved
TX000516,2024-11-04 8:10:57,2023-01-18 17:03:54,AC00480,63.0,Retired,REC-0276,363.53,1038.91,Debit,ATM,Samarinda,Kansas City,6472,D000131,134.140.85.231,M068,142.0,1.0,0,None,False,Auto-Approved
TX000517,2024-11-04 8:10:18,2023-02-14 16:23:39,AC00092,51.0,Retired,REC-0280,64.9,6854.61,Credit,Branch,Jakarta Timur,Detroit,3172,D000165,45.246.89.225,M043,72.0,1.0,0,None,False,Cleared
TX000518,2024-11-04 8:07:58,2023-04-10 16:44:52,AC00122,18.0,Student,REC-0113,358.18,619.86,Debit,ATM,Malang,Boston,3573,D000650,100.198.165.4,M028,157.0,1.0,0,None,False,Auto-Approved
TX000519,2024-11-04 8:06:52,2023-01-18 17:53:37,AC00067,30.0,Doctor,REC-0250,167.2,11320.83,Debit,Branch,Surakarta,San Antonio,3372,D000002,56.67.227.142,M036,84.0,1.0,0,None,False,Auto-Approved
TX000520,2024-11-04 8:08:59,2023-06-26 18:39:52,AC00014,60.0,Doctor,REC-0113,121.91,14510.8,Debit,Branch,Jakarta Pusat,Chicago,3171,D000264,135.29.211.116,M015,133.0,1.0,0,None,True,Auto-Approved
TX000521,2024-11-04 8:11:22,2023-12-11 17:26:22,AC00098,54.0,Engineer,REC-0140,137.57,5103.67,Debit,Online,Jambi,Louisville,1571,D000218,40.10.25.102,M067,70.0,1.0,0,None,False,Auto-Approved
TX000522,2024-11-04 8:06:35,2023-12-05 17:51:28,AC00345,55.0,Doctor,REC-0224,534.62,13793.53,Debit,Online,Bengkulu,Oklahoma City,1771,D000354,178.34.103.183,M007,45.0,1.0,0,None,True,Auto-Approved
TX000523,2024-11-04 8:09:14,2023-03-13 16:41:12,AC00360,50.0,Engineer,REC-0249,463.92,2403.39,Debit,Online,Semarang,Mesa,3374,D000533,199.103.32.145,M010,199.0,1.0,0,None,False,Auto-Approved
TX000524,2024-11-04 8:07:40,2023-01-31 16:58:42,AC00043,60.0,Retired,REC-0015,320.14,3075.97,Debit,Online,Batam,Milwaukee,2171,D000141,83.182.211.68,M021,96.0,1.0,0,None,True,Auto-Approved
TX000525,2024-11-04 8:08:51,2023-05-15 17:02:15,AC00295,28.0,Student,REC-0200,214.93,7835.4,Debit,Online,Bandar Lampung,Albuquerque,1871,D000038,23.255.214.209,M038,52.0,1.0,0,None,False,Cleared
TX000526,2024-11-04 8:08:35,2023-10-12 16:57:36,AC00313,20.0,Student,REC-0173,660.02,414.43,Debit,Branch,Manado,Nashville,7171,D000462,77.7.223.184,M053,84.0,1.0,0,None,False,Cleared
TX000527,2024-11-04 8:12:14,2023-06-26 16:10:57,AC00173,40.0,Engineer,REC-0208,345.81,6116.8,Debit,Branch,Mataram,Raleigh,5271,D000417,191.82.103.198,M099,135.0,1.0,0,None,False,Auto-Approved
TX000528,2024-11-04 8:08:22,2023-10-16 16:06:05,AC00364,71.0,Retired,REC-0085,143.54,6067.62,Debit,ATM,Ambon,Philadelphia,8171,D000432,83.207.115.164,M096,80.0,1.0,0,None,True,Auto-Approved
TX000529,2024-11-04 8:10:32,2023-03-31 18:57:11,AC00339,53.0,Engineer,REC-0240,42.55,7341.43,Debit,Branch,Palangka Raya,Seattle,6271,D000034,0.0.0.0,M013,29.0,1.0,0,None,True,Cleared
