EdgeID,Source,Target,SourceType,TargetType,EdgeType,TransactionID,TransactionDate,TransactionAmount,Channel,Location,BPS_RegionCode,IsFraud,FraudType,RiskScore,RuleRiskScore,Split
E-TX000753-PAYS_MERCHANT,ACC:AC00390,MER:M048,Account,Merchant,PAYS_MERCHANT,TX000753,2024-11-04 8:06:46,142.58,ATM,Surakarta,3372,0,None,0.2296,30.0,train
E-TX000753-LOCATED_IN,ACC:AC00390,GEO:3372,Account,GeoRegion,LOCATED_IN,TX000753,2024-11-04 8:06:46,142.58,ATM,Surakarta,3372,0,None,0.2296,30.0,train
E-TX000753-RECEIVES_IN_REGION,REC:REC-0136,GEO:3372,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000753,2024-11-04 8:06:46,142.58,ATM,Surakarta,3372,0,None,0.2296,30.0,train
E-TX000754-TRANSFER_TO,ACC:AC00032,REC:REC-0102,Account,RecipientAccount,TRANSFER_TO,TX000754,2024-11-04 8:11:32,1020.73,ATM,Yogyakarta,3471,0,None,0.4262,45.0,train
E-TX000754-USES_DEVICE,ACC:AC00032,DEV:D000676,Account,Device,USES_DEVICE,TX000754,2024-11-04 8:11:32,1020.73,ATM,Yogyakarta,3471,0,None,0.4262,45.0,train
E-TX000754-USES_IP,ACC:AC00032,IP:166.79.195.157,Account,IP,USES_IP,TX000754,2024-11-04 8:11:32,1020.73,ATM,Yogyakarta,3471,0,None,0.4262,45.0,train
E-TX000754-PAYS_MERCHANT,ACC:AC00032,MER:M087,Account,Merchant,PAYS_MERCHANT,TX000754,2024-11-04 8:11:32,1020.73,ATM,Yogyakarta,3471,0,None,0.4262,45.0,train
E-TX000754-LOCATED_IN,ACC:AC00032,GEO:3471,Account,GeoRegion,LOCATED_IN,TX000754,2024-11-04 8:11:32,1020.73,ATM,Yogyakarta,3471,0,None,0.4262,45.0,train
E-TX000754-RECEIVES_IN_REGION,REC:REC-0102,GEO:3471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000754,2024-11-04 8:11:32,1020.73,ATM,Yogyakarta,3471,0,None,0.4262,45.0,train
E-TX000755-TRANSFER_TO,ACC:AC00153,REC:REC-RING009,Account,RecipientAccount,TRANSFER_TO,TX000755,2024-11-04 8:09:31,84.34,Online,Banjarmasin,6371,1,Account Takeover (ATO),0.7396,70.0,validation
E-TX000755-USES_DEVICE,ACC:AC00153,DEV:D000493,Account,Device,USES_DEVICE,TX000755,2024-11-04 8:09:31,84.34,Online,Banjarmasin,6371,1,Account Takeover (ATO),0.7396,70.0,validation
E-TX000755-USES_IP,ACC:AC00153,IP:0.0.0.0,Account,IP,USES_IP,TX000755,2024-11-04 8:09:31,84.34,Online,Banjarmasin,6371,1,Account Takeover (ATO),0.7396,70.0,validation
E-TX000755-PAYS_MERCHANT,ACC:AC00153,MER:M039,Account,Merchant,PAYS_MERCHANT,TX000755,2024-11-04 8:09:31,84.34,Online,Banjarmasin,6371,1,Account Takeover (ATO),0.7396,70.0,validation
E-TX000755-LOCATED_IN,ACC:AC00153,GEO:6371,Account,GeoRegion,LOCATED_IN,TX000755,2024-11-04 8:09:31,84.34,Online,Banjarmasin,6371,1,Account Takeover (ATO),0.7396,70.0,validation
E-TX000755-RECEIVES_IN_REGION,REC:REC-RING009,GEO:6371,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000755,2024-11-04 8:09:31,84.34,Online,Banjarmasin,6371,1,Account Takeover (ATO),0.7396,70.0,validation
E-TX000756-TRANSFER_TO,ACC:AC00460,REC:REC-0116,Account,RecipientAccount,TRANSFER_TO,TX000756,2024-11-04 8:07:33,1607.55,ATM,Jakarta Selatan,3174,0,None,0.3234,35.0,test
E-TX000756-USES_DEVICE,ACC:AC00460,DEV:D000070,Account,Device,USES_DEVICE,TX000756,2024-11-04 8:07:33,1607.55,ATM,Jakarta Selatan,3174,0,None,0.3234,35.0,test
E-TX000756-USES_IP,ACC:AC00460,IP:94.37.250.128,Account,IP,USES_IP,TX000756,2024-11-04 8:07:33,1607.55,ATM,Jakarta Selatan,3174,0,None,0.3234,35.0,test
E-TX000756-PAYS_MERCHANT,ACC:AC00460,MER:M031,Account,Merchant,PAYS_MERCHANT,TX000756,2024-11-04 8:07:33,1607.55,ATM,Jakarta Selatan,3174,0,None,0.3234,35.0,test
E-TX000756-LOCATED_IN,ACC:AC00460,GEO:3174,Account,GeoRegion,LOCATED_IN,TX000756,2024-11-04 8:07:33,1607.55,ATM,Jakarta Selatan,3174,0,None,0.3234,35.0,test
E-TX000756-RECEIVES_IN_REGION,REC:REC-0116,GEO:3174,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000756,2024-11-04 8:07:33,1607.55,ATM,Jakarta Selatan,3174,0,None,0.3234,35.0,test
E-TX000757-TRANSFER_TO,ACC:AC00154,REC:REC-0077,Account,RecipientAccount,TRANSFER_TO,TX000757,2024-11-04 8:07:50,333.78,ATM,Tangerang Selatan,3674,0,None,0.152,20.0,train
E-TX000757-USES_DEVICE,ACC:AC00154,DEV:D000444,Account,Device,USES_DEVICE,TX000757,2024-11-04 8:07:50,333.78,ATM,Tangerang Selatan,3674,0,None,0.152,20.0,train
E-TX000757-USES_IP,ACC:AC00154,IP:49.31.186.82,Account,IP,USES_IP,TX000757,2024-11-04 8:07:50,333.78,ATM,Tangerang Selatan,3674,0,None,0.152,20.0,train
E-TX000757-PAYS_MERCHANT,ACC:AC00154,MER:M057,Account,Merchant,PAYS_MERCHANT,TX000757,2024-11-04 8:07:50,333.78,ATM,Tangerang Selatan,3674,0,None,0.152,20.0,train
E-TX000757-LOCATED_IN,ACC:AC00154,GEO:3674,Account,GeoRegion,LOCATED_IN,TX000757,2024-11-04 8:07:50,333.78,ATM,Tangerang Selatan,3674,0,None,0.152,20.0,train
E-TX000757-RECEIVES_IN_REGION,REC:REC-0077,GEO:3674,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000757,2024-11-04 8:07:50,333.78,ATM,Tangerang Selatan,3674,0,None,0.152,20.0,train
E-TX000758-TRANSFER_TO,ACC:AC00190,REC:REC-0137,Account,RecipientAccount,TRANSFER_TO,TX000758,2024-11-04 8:09:05,332.59,Online,Surakarta,3372,0,None,0.1164,10.0,train
E-TX000758-USES_DEVICE,ACC:AC00190,DEV:D000163,Account,Device,USES_DEVICE,TX000758,2024-11-04 8:09:05,332.59,Online,Surakarta,3372,0,None,0.1164,10.0,train
E-TX000758-USES_IP,ACC:AC00190,IP:166.41.54.117,Account,IP,USES_IP,TX000758,2024-11-04 8:09:05,332.59,Online,Surakarta,3372,0,None,0.1164,10.0,train
E-TX000758-PAYS_MERCHANT,ACC:AC00190,MER:M060,Account,Merchant,PAYS_MERCHANT,TX000758,2024-11-04 8:09:05,332.59,Online,Surakarta,3372,0,None,0.1164,10.0,train
E-TX000758-LOCATED_IN,ACC:AC00190,GEO:3372,Account,GeoRegion,LOCATED_IN,TX000758,2024-11-04 8:09:05,332.59,Online,Surakarta,3372,0,None,0.1164,10.0,train
E-TX000758-RECEIVES_IN_REGION,REC:REC-0137,GEO:3372,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000758,2024-11-04 8:09:05,332.59,Online,Surakarta,3372,0,None,0.1164,10.0,train
E-TX000759-TRANSFER_TO,ACC:AC00156,REC:REC-0073,Account,RecipientAccount,TRANSFER_TO,TX000759,2024-11-04 8:07:18,236.81,Branch,Bengkulu,1771,0,None,0.391,45.0,test
E-TX000759-USES_DEVICE,ACC:AC00156,DEV:D000274,Account,Device,USES_DEVICE,TX000759,2024-11-04 8:07:18,236.81,Branch,Bengkulu,1771,0,None,0.391,45.0,test
E-TX000759-USES_IP,ACC:AC00156,IP:189.168.172.41,Account,IP,USES_IP,TX000759,2024-11-04 8:07:18,236.81,Branch,Bengkulu,1771,0,None,0.391,45.0,test
E-TX000759-PAYS_MERCHANT,ACC:AC00156,MER:M013,Account,Merchant,PAYS_MERCHANT,TX000759,2024-11-04 8:07:18,236.81,Branch,Bengkulu,1771,0,None,0.391,45.0,test
E-TX000759-LOCATED_IN,ACC:AC00156,GEO:1771,Account,GeoRegion,LOCATED_IN,TX000759,2024-11-04 8:07:18,236.81,Branch,Bengkulu,1771,0,None,0.391,45.0,test
E-TX000759-RECEIVES_IN_REGION,REC:REC-0073,GEO:1771,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000759,2024-11-04 8:07:18,236.81,Branch,Bengkulu,1771,0,None,0.391,45.0,test
E-TX000760-TRANSFER_TO,ACC:AC00005,REC:REC-0037,Account,RecipientAccount,TRANSFER_TO,TX000760,2024-11-04 8:09:17,417.8,Branch,Ambon,8171,0,None,0.1061,10.0,train
E-TX000760-USES_DEVICE,ACC:AC00005,DEV:D000630,Account,Device,USES_DEVICE,TX000760,2024-11-04 8:09:17,417.8,Branch,Ambon,8171,0,None,0.1061,10.0,train
E-TX000760-USES_IP,ACC:AC00005,IP:49.31.186.82,Account,IP,USES_IP,TX000760,2024-11-04 8:09:17,417.8,Branch,Ambon,8171,0,None,0.1061,10.0,train
E-TX000760-PAYS_MERCHANT,ACC:AC00005,MER:M066,Account,Merchant,PAYS_MERCHANT,TX000760,2024-11-04 8:09:17,417.8,Branch,Ambon,8171,0,None,0.1061,10.0,train
E-TX000760-LOCATED_IN,ACC:AC00005,GEO:8171,Account,GeoRegion,LOCATED_IN,TX000760,2024-11-04 8:09:17,417.8,Branch,Ambon,8171,0,None,0.1061,10.0,train
E-TX000760-RECEIVES_IN_REGION,REC:REC-0037,GEO:8171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000760,2024-11-04 8:09:17,417.8,Branch,Ambon,8171,0,None,0.1061,10.0,train
E-TX000761-TRANSFER_TO,ACC:AC00126,REC:REC-0031,Account,RecipientAccount,TRANSFER_TO,TX000761,2024-11-04 8:12:18,319.27,ATM,Surakarta,3372,0,None,0.2862,30.0,train
E-TX000761-USES_DEVICE,ACC:AC00126,DEV:D000172,Account,Device,USES_DEVICE,TX000761,2024-11-04 8:12:18,319.27,ATM,Surakarta,3372,0,None,0.2862,30.0,train
E-TX000761-USES_IP,ACC:AC00126,IP:211.97.88.141,Account,IP,USES_IP,TX000761,2024-11-04 8:12:18,319.27,ATM,Surakarta,3372,0,None,0.2862,30.0,train
E-TX000761-PAYS_MERCHANT,ACC:AC00126,MER:M052,Account,Merchant,PAYS_MERCHANT,TX000761,2024-11-04 8:12:18,319.27,ATM,Surakarta,3372,0,None,0.2862,30.0,train
E-TX000761-LOCATED_IN,ACC:AC00126,GEO:3372,Account,GeoRegion,LOCATED_IN,TX000761,2024-11-04 8:12:18,319.27,ATM,Surakarta,3372,0,None,0.2862,30.0,train
E-TX000761-RECEIVES_IN_REGION,REC:REC-0031,GEO:3372,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000761,2024-11-04 8:12:18,319.27,ATM,Surakarta,3372,0,None,0.2862,30.0,train
E-TX000762-TRANSFER_TO,ACC:AC00201,REC:REC-0085,Account,RecipientAccount,TRANSFER_TO,TX000762,2024-11-04 8:11:42,384.1,Branch,Jakarta Timur,3172,0,None,0.1109,10.0,train
E-TX000762-USES_DEVICE,ACC:AC00201,DEV:D000497,Account,Device,USES_DEVICE,TX000762,2024-11-04 8:11:42,384.1,Branch,Jakarta Timur,3172,0,None,0.1109,10.0,train
E-TX000762-USES_IP,ACC:AC00201,IP:199.103.32.145,Account,IP,USES_IP,TX000762,2024-11-04 8:11:42,384.1,Branch,Jakarta Timur,3172,0,None,0.1109,10.0,train
E-TX000762-PAYS_MERCHANT,ACC:AC00201,MER:M004,Account,Merchant,PAYS_MERCHANT,TX000762,2024-11-04 8:11:42,384.1,Branch,Jakarta Timur,3172,0,None,0.1109,10.0,train
E-TX000762-LOCATED_IN,ACC:AC00201,GEO:3172,Account,GeoRegion,LOCATED_IN,TX000762,2024-11-04 8:11:42,384.1,Branch,Jakarta Timur,3172,0,None,0.1109,10.0,train
E-TX000762-RECEIVES_IN_REGION,REC:REC-0085,GEO:3172,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000762,2024-11-04 8:11:42,384.1,Branch,Jakarta Timur,3172,0,None,0.1109,10.0,train
E-TX000763-TRANSFER_TO,ACC:AC00165,REC:REC-0158,Account,RecipientAccount,TRANSFER_TO,TX000763,2024-11-04 8:07:28,820.62,Branch,Jakarta Utara,3175,0,None,0.2735,30.0,validation
E-TX000763-USES_DEVICE,ACC:AC00165,DEV:D000622,Account,Device,USES_DEVICE,TX000763,2024-11-04 8:07:28,820.62,Branch,Jakarta Utara,3175,0,None,0.2735,30.0,validation
E-TX000763-USES_IP,ACC:AC00165,IP:47.82.77.181,Account,IP,USES_IP,TX000763,2024-11-04 8:07:28,820.62,Branch,Jakarta Utara,3175,0,None,0.2735,30.0,validation
E-TX000763-PAYS_MERCHANT,ACC:AC00165,MER:M084,Account,Merchant,PAYS_MERCHANT,TX000763,2024-11-04 8:07:28,820.62,Branch,Jakarta Utara,3175,0,None,0.2735,30.0,validation
E-TX000763-LOCATED_IN,ACC:AC00165,GEO:3175,Account,GeoRegion,LOCATED_IN,TX000763,2024-11-04 8:07:28,820.62,Branch,Jakarta Utara,3175,0,None,0.2735,30.0,validation
E-TX000763-RECEIVES_IN_REGION,REC:REC-0158,GEO:3175,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000763,2024-11-04 8:07:28,820.62,Branch,Jakarta Utara,3175,0,None,0.2735,30.0,validation
E-TX000764-TRANSFER_TO,ACC:AC00420,REC:REC-0292,Account,RecipientAccount,TRANSFER_TO,TX000764,2024-11-04 8:08:36,474.77,Online,Depok,3276,0,None,0.4309,50.0,train
E-TX000764-USES_DEVICE,ACC:AC00420,DEV:D000046,Account,Device,USES_DEVICE,TX000764,2024-11-04 8:08:36,474.77,Online,Depok,3276,0,None,0.4309,50.0,train
E-TX000764-USES_IP,ACC:AC00420,IP:104.155.121.252,Account,IP,USES_IP,TX000764,2024-11-04 8:08:36,474.77,Online,Depok,3276,0,None,0.4309,50.0,train
E-TX000764-PAYS_MERCHANT,ACC:AC00420,MER:M073,Account,Merchant,PAYS_MERCHANT,TX000764,2024-11-04 8:08:36,474.77,Online,Depok,3276,0,None,0.4309,50.0,train
E-TX000764-LOCATED_IN,ACC:AC00420,GEO:3276,Account,GeoRegion,LOCATED_IN,TX000764,2024-11-04 8:08:36,474.77,Online,Depok,3276,0,None,0.4309,50.0,train
E-TX000764-RECEIVES_IN_REGION,REC:REC-0292,GEO:3276,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000764,2024-11-04 8:08:36,474.77,Online,Depok,3276,0,None,0.4309,50.0,train
E-TX000765-TRANSFER_TO,ACC:AC00329,REC:REC-0148,Account,RecipientAccount,TRANSFER_TO,TX000765,2024-11-04 8:08:53,542.72,Branch,Depok,3276,0,None,0.2635,30.0,train
E-TX000765-USES_DEVICE,ACC:AC00329,DEV:D000573,Account,Device,USES_DEVICE,TX000765,2024-11-04 8:08:53,542.72,Branch,Depok,3276,0,None,0.2635,30.0,train
E-TX000765-USES_IP,ACC:AC00329,IP:34.86.220.205,Account,IP,USES_IP,TX000765,2024-11-04 8:08:53,542.72,Branch,Depok,3276,0,None,0.2635,30.0,train
E-TX000765-PAYS_MERCHANT,ACC:AC00329,MER:M100,Account,Merchant,PAYS_MERCHANT,TX000765,2024-11-04 8:08:53,542.72,Branch,Depok,3276,0,None,0.2635,30.0,train
E-TX000765-LOCATED_IN,ACC:AC00329,GEO:3276,Account,GeoRegion,LOCATED_IN,TX000765,2024-11-04 8:08:53,542.72,Branch,Depok,3276,0,None,0.2635,30.0,train
E-TX000765-RECEIVES_IN_REGION,REC:REC-0148,GEO:3276,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000765,2024-11-04 8:08:53,542.72,Branch,Depok,3276,0,None,0.2635,30.0,train
E-TX000766-TRANSFER_TO,ACC:AC00037,REC:REC-0225,Account,RecipientAccount,TRANSFER_TO,TX000766,2024-11-04 8:06:48,79.8,ATM,Yogyakarta,3471,0,None,0.0504,10.0,train
E-TX000766-USES_DEVICE,ACC:AC00037,DEV:D000477,Account,Device,USES_DEVICE,TX000766,2024-11-04 8:06:48,79.8,ATM,Yogyakarta,3471,0,None,0.0504,10.0,train
E-TX000766-USES_IP,ACC:AC00037,IP:189.198.67.252,Account,IP,USES_IP,TX000766,2024-11-04 8:06:48,79.8,ATM,Yogyakarta,3471,0,None,0.0504,10.0,train
E-TX000766-PAYS_MERCHANT,ACC:AC00037,MER:M070,Account,Merchant,PAYS_MERCHANT,TX000766,2024-11-04 8:06:48,79.8,ATM,Yogyakarta,3471,0,None,0.0504,10.0,train
E-TX000766-LOCATED_IN,ACC:AC00037,GEO:3471,Account,GeoRegion,LOCATED_IN,TX000766,2024-11-04 8:06:48,79.8,ATM,Yogyakarta,3471,0,None,0.0504,10.0,train
E-TX000766-RECEIVES_IN_REGION,REC:REC-0225,GEO:3471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000766,2024-11-04 8:06:48,79.8,ATM,Yogyakarta,3471,0,None,0.0504,10.0,train
E-TX000767-TRANSFER_TO,ACC:AC00293,REC:REC-0064,Account,RecipientAccount,TRANSFER_TO,TX000767,2024-11-04 8:07:24,46.24,Branch,Tangerang Selatan,3674,0,None,0.0971,10.0,train
E-TX000767-USES_DEVICE,ACC:AC00293,DEV:D000590,Account,Device,USES_DEVICE,TX000767,2024-11-04 8:07:24,46.24,Branch,Tangerang Selatan,3674,0,None,0.0971,10.0,train
E-TX000767-USES_IP,ACC:AC00293,IP:80.155.14.197,Account,IP,USES_IP,TX000767,2024-11-04 8:07:24,46.24,Branch,Tangerang Selatan,3674,0,None,0.0971,10.0,train
E-TX000767-PAYS_MERCHANT,ACC:AC00293,MER:M043,Account,Merchant,PAYS_MERCHANT,TX000767,2024-11-04 8:07:24,46.24,Branch,Tangerang Selatan,3674,0,None,0.0971,10.0,train
E-TX000767-LOCATED_IN,ACC:AC00293,GEO:3674,Account,GeoRegion,LOCATED_IN,TX000767,2024-11-04 8:07:24,46.24,Branch,Tangerang Selatan,3674,0,None,0.0971,10.0,train
E-TX000767-RECEIVES_IN_REGION,REC:REC-0064,GEO:3674,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000767,2024-11-04 8:07:24,46.24,Branch,Tangerang Selatan,3674,0,None,0.0971,10.0,train
E-TX000768-TRANSFER_TO,ACC:AC00481,REC:REC-0240,Account,RecipientAccount,TRANSFER_TO,TX000768,2024-11-04 8:09:18,327.8,ATM,Pontianak,6171,0,None,0.0811,10.0,train
E-TX000768-USES_DEVICE,ACC:AC00481,DEV:D000517,Account,Device,USES_DEVICE,TX000768,2024-11-04 8:09:18,327.8,ATM,Pontianak,6171,0,None,0.0811,10.0,train
E-TX000768-USES_IP,ACC:AC00481,IP:90.111.245.138,Account,IP,USES_IP,TX000768,2024-11-04 8:09:18,327.8,ATM,Pontianak,6171,0,None,0.0811,10.0,train
E-TX000768-PAYS_MERCHANT,ACC:AC00481,MER:M054,Account,Merchant,PAYS_MERCHANT,TX000768,2024-11-04 8:09:18,327.8,ATM,Pontianak,6171,0,None,0.0811,10.0,train
E-TX000768-LOCATED_IN,ACC:AC00481,GEO:6171,Account,GeoRegion,LOCATED_IN,TX000768,2024-11-04 8:09:18,327.8,ATM,Pontianak,6171,0,None,0.0811,10.0,train
E-TX000768-RECEIVES_IN_REGION,REC:REC-0240,GEO:6171,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000768,2024-11-04 8:09:18,327.8,ATM,Pontianak,6171,0,None,0.0811,10.0,train
E-TX000769-TRANSFER_TO,ACC:AC00233,REC:REC-0156,Account,RecipientAccount,TRANSFER_TO,TX000769,2024-11-04 8:12:05,445.79,ATM,Balikpapan,6471,0,None,0.303,40.0,train
E-TX000769-USES_DEVICE,ACC:AC00233,DEV:D000308,Account,Device,USES_DEVICE,TX000769,2024-11-04 8:12:05,445.79,ATM,Balikpapan,6471,0,None,0.303,40.0,train
E-TX000769-USES_IP,ACC:AC00233,IP:207.157.126.125,Account,IP,USES_IP,TX000769,2024-11-04 8:12:05,445.79,ATM,Balikpapan,6471,0,None,0.303,40.0,train
E-TX000769-PAYS_MERCHANT,ACC:AC00233,MER:M052,Account,Merchant,PAYS_MERCHANT,TX000769,2024-11-04 8:12:05,445.79,ATM,Balikpapan,6471,0,None,0.303,40.0,train
E-TX000769-LOCATED_IN,ACC:AC00233,GEO:6471,Account,GeoRegion,LOCATED_IN,TX000769,2024-11-04 8:12:05,445.79,ATM,Balikpapan,6471,0,None,0.303,40.0,train
E-TX000769-RECEIVES_IN_REGION,REC:REC-0156,GEO:6471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000769,2024-11-04 8:12:05,445.79,ATM,Balikpapan,6471,0,None,0.303,40.0,train
E-TX000770-TRANSFER_TO,ACC:AC00235,REC:REC-0207,Account,RecipientAccount,TRANSFER_TO,TX000770,2024-11-04 8:11:33,55.89,Online,Jakarta Utara,3175,0,None,0.137,10.0,test
E-TX000770-USES_DEVICE,ACC:AC00235,DEV:D000461,Account,Device,USES_DEVICE,TX000770,2024-11-04 8:11:33,55.89,Online,Jakarta Utara,3175,0,None,0.137,10.0,test
E-TX000770-USES_IP,ACC:AC00235,IP:175.230.206.232,Account,IP,USES_IP,TX000770,2024-11-04 8:11:33,55.89,Online,Jakarta Utara,3175,0,None,0.137,10.0,test
E-TX000770-PAYS_MERCHANT,ACC:AC00235,MER:M026,Account,Merchant,PAYS_MERCHANT,TX000770,2024-11-04 8:11:33,55.89,Online,Jakarta Utara,3175,0,None,0.137,10.0,test
E-TX000770-LOCATED_IN,ACC:AC00235,GEO:3175,Account,GeoRegion,LOCATED_IN,TX000770,2024-11-04 8:11:33,55.89,Online,Jakarta Utara,3175,0,None,0.137,10.0,test
E-TX000770-RECEIVES_IN_REGION,REC:REC-0207,GEO:3175,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000770,2024-11-04 8:11:33,55.89,Online,Jakarta Utara,3175,0,None,0.137,10.0,test
E-TX000771-TRANSFER_TO,ACC:AC00324,REC:REC-0140,Account,RecipientAccount,TRANSFER_TO,TX000771,2024-11-04 8:10:03,158.41,Branch,Jayapura,9471,0,None,0.2982,30.0,train
E-TX000771-USES_DEVICE,ACC:AC00324,DEV:D000122,Account,Device,USES_DEVICE,TX000771,2024-11-04 8:10:03,158.41,Branch,Jayapura,9471,0,None,0.2982,30.0,train
E-TX000771-USES_IP,ACC:AC00324,IP:188.225.207.71,Account,IP,USES_IP,TX000771,2024-11-04 8:10:03,158.41,Branch,Jayapura,9471,0,None,0.2982,30.0,train
E-TX000771-PAYS_MERCHANT,ACC:AC00324,MER:M013,Account,Merchant,PAYS_MERCHANT,TX000771,2024-11-04 8:10:03,158.41,Branch,Jayapura,9471,0,None,0.2982,30.0,train
E-TX000771-LOCATED_IN,ACC:AC00324,GEO:9471,Account,GeoRegion,LOCATED_IN,TX000771,2024-11-04 8:10:03,158.41,Branch,Jayapura,9471,0,None,0.2982,30.0,train
E-TX000771-RECEIVES_IN_REGION,REC:REC-0140,GEO:9471,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000771,2024-11-04 8:10:03,158.41,Branch,Jayapura,9471,0,None,0.2982,30.0,train
E-TX000772-TRANSFER_TO,ACC:AC00029,REC:REC-0257,Account,RecipientAccount,TRANSFER_TO,TX000772,2024-11-04 8:09:44,101.19,Online,Palembang,1671,0,None,0.129,10.0,train
E-TX000772-USES_DEVICE,ACC:AC00029,DEV:D000524,Account,Device,USES_DEVICE,TX000772,2024-11-04 8:09:44,101.19,Online,Palembang,1671,0,None,0.129,10.0,train
E-TX000772-USES_IP,ACC:AC00029,IP:80.155.14.197,Account,IP,USES_IP,TX000772,2024-11-04 8:09:44,101.19,Online,Palembang,1671,0,None,0.129,10.0,train
E-TX000772-PAYS_MERCHANT,ACC:AC00029,MER:M033,Account,Merchant,PAYS_MERCHANT,TX000772,2024-11-04 8:09:44,101.19,Online,Palembang,1671,0,None,0.129,10.0,train
E-TX000772-LOCATED_IN,ACC:AC00029,GEO:1671,Account,GeoRegion,LOCATED_IN,TX000772,2024-11-04 8:09:44,101.19,Online,Palembang,1671,0,None,0.129,10.0,train
E-TX000772-RECEIVES_IN_REGION,REC:REC-0257,GEO:1671,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000772,2024-11-04 8:09:44,101.19,Online,Palembang,1671,0,None,0.129,10.0,train
E-TX000773-TRANSFER_TO,ACC:AC00093,REC:REC-RING008,Account,RecipientAccount,TRANSFER_TO,TX000773,2024-11-04 8:08:14,827.14,Branch,Sorong,9271,1,Account Takeover (ATO),0.7814,80.0,train
E-TX000773-USES_DEVICE,ACC:AC00093,DEV:D000645,Account,Device,USES_DEVICE,TX000773,2024-11-04 8:08:14,827.14,Branch,Sorong,9271,1,Account Takeover (ATO),0.7814,80.0,train
E-TX000773-USES_IP,ACC:AC00093,IP:215.97.143.157,Account,IP,USES_IP,TX000773,2024-11-04 8:08:14,827.14,Branch,Sorong,9271,1,Account Takeover (ATO),0.7814,80.0,train
E-TX000773-PAYS_MERCHANT,ACC:AC00093,MER:M018,Account,Merchant,PAYS_MERCHANT,TX000773,2024-11-04 8:08:14,827.14,Branch,Sorong,9271,1,Account Takeover (ATO),0.7814,80.0,train
E-TX000773-LOCATED_IN,ACC:AC00093,GEO:9271,Account,GeoRegion,LOCATED_IN,TX000773,2024-11-04 8:08:14,827.14,Branch,Sorong,9271,1,Account Takeover (ATO),0.7814,80.0,train
E-TX000773-RECEIVES_IN_REGION,REC:REC-RING008,GEO:9271,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000773,2024-11-04 8:08:14,827.14,Branch,Sorong,9271,1,Account Takeover (ATO),0.7814,80.0,train
E-TX000774-TRANSFER_TO,ACC:AC00141,REC:REC-0042,Account,RecipientAccount,TRANSFER_TO,TX000774,2024-11-04 8:10:47,61.97,ATM,Jakarta Selatan,3174,0,None,0.2088,20.0,test
E-TX000774-USES_DEVICE,ACC:AC00141,DEV:D000487,Account,Device,USES_DEVICE,TX000774,2024-11-04 8:10:47,61.97,ATM,Jakarta Selatan,3174,0,None,0.2088,20.0,test
E-TX000774-USES_IP,ACC:AC00141,IP:10.223.224.50,Account,IP,USES_IP,TX000774,2024-11-04 8:10:47,61.97,ATM,Jakarta Selatan,3174,0,None,0.2088,20.0,test
E-TX000774-PAYS_MERCHANT,ACC:AC00141,MER:M056,Account,Merchant,PAYS_MERCHANT,TX000774,2024-11-04 8:10:47,61.97,ATM,Jakarta Selatan,3174,0,None,0.2088,20.0,test
E-TX000774-LOCATED_IN,ACC:AC00141,GEO:3174,Account,GeoRegion,LOCATED_IN,TX000774,2024-11-04 8:10:47,61.97,ATM,Jakarta Selatan,3174,0,None,0.2088,20.0,test
E-TX000774-RECEIVES_IN_REGION,REC:REC-0042,GEO:3174,RecipientAccount,GeoRegion,RECEIVES_IN_REGION,TX000774,2024-11-04 8:10:47,61.97,ATM,Jakarta Selatan,3174,0,None,0.2088,20.0,test
E-TX000775-TRANSFER_TO,ACC:AC00061,REC:REC-0021,Account,RecipientAccount,TRANSFER_TO,TX000775,2024-11-04 8:06:49,27.21,ATM,Pekanbaru,1471,0,None,0.1753,20.0,validation
E-TX000775-USES_DEVICE,ACC:AC00061,DEV:D000700,Account,Device,USES_DEVICE,TX000775,2024-11-04 8:06:49,27.21,ATM,Pekanbaru,1471,0,None,0.1753,20.0,validation
E-TX000775-USES_IP,ACC:AC00061,IP:28.149.72.129,Account,IP,USES_IP,TX000775,2024-11-04 8:06:49,27.21,ATM,Pekanbaru,1471,0,None,0.1753,20.0,validation
