NodeID,NodeType,TxCount,FraudTxCount,TotalAmount,AvgRiskScore,MaxRuleRiskScore,UniqueAccounts,PrimaryLocation,Split,OutDegree,InDegree,FraudRelatedLabel,FraudRingLabel_Seed,GraphRiskScore_Seed
DEV:D000300,Device,3,0,508.25,0.10353333333333332,20.0,3,Malang,train,0,3,0,0,0.0869
DEV:D000301,Device,4,0,1108.12,0.1431,20.0,4,Balikpapan,train,0,4,0,0,0.1187
DEV:D000302,Device,4,0,910.85,0.1706,45.0,4,Bengkulu,test,0,4,0,0,0.1338
DEV:D000304,Device,4,0,1195.8600000000001,0.19965,40.0,4,Batam,train,0,4,0,0,0.1498
DEV:D000305,Device,3,0,1339.27,0.38906666666666667,50.0,3,Bandar Lampung,train,0,3,0,0,0.244
DEV:D000306,Device,1,0,381.52,0.0841,10.0,1,Palangka Raya,train,0,1,0,0,0.0563
DEV:D000307,Device,2,0,470.54999999999995,0.27955,35.0,2,Jambi,train,0,2,0,0,0.1738
DEV:D000308,Device,3,0,490.3,0.333,50.0,3,Balikpapan,train,0,3,0,0,0.2132
DEV:D000309,Device,7,0,2157.75,0.2627,55.0,7,Denpasar,train,0,7,0,0,0.2145
DEV:D000310,Device,6,0,1321.76,0.21685,60.0,6,Banda Aceh,train,0,6,0,0,0.1793
DEV:D000311,Device,6,0,1396.23,0.2723333333333333,70.0,6,Jakarta Selatan,train,0,6,0,0,0.2098
DEV:D000312,Device,4,0,2370.63,0.311175,55.0,4,Balikpapan,train,0,4,0,0,0.2111
DEV:D000314,Device,3,0,860.4100000000001,0.1765,45.0,3,Batam,test,0,3,0,0,0.1271
DEV:D000315,Device,9,1,1634.75,0.5109888888888889,85.0,9,Surabaya,train,0,9,1,0,0.421
DEV:D000316,Device,3,0,1331.67,0.11693333333333333,20.0,3,Jakarta Pusat,train,0,3,0,0,0.0943
DEV:D000317,Device,5,0,1362.8500000000001,0.27056,60.0,5,Denpasar,train,0,5,0,0,0.1988
DEV:D000318,Device,1,0,382.07,0.3806,50.0,1,Surabaya,train,0,1,0,0,0.2193
DEV:D000319,Device,3,1,1822.47,0.3561666666666667,90.0,3,Samarinda,train,0,3,1,0,0.2759
DEV:D000320,Device,6,0,1193.25,0.33631666666666665,60.0,6,Bandung,train,0,6,0,0,0.245
DEV:D000321,Device,7,0,2428.29,0.23141428571428574,40.0,7,Bandar Lampung,train,0,7,0,0,0.1973
DEV:D000322,Device,3,0,1403.1499999999999,0.1433,20.0,3,Batam,train,0,3,0,0,0.1088
DEV:D000324,Device,2,0,920.58,0.0657,10.0,2,Mataram,train,0,2,0,0,0.0561
DEV:D000325,Device,1,0,150.03,0.0866,10.0,1,Kendari,train,0,1,0,0,0.0576
DEV:D000326,Device,5,0,1935.89,0.19131666666666666,30.0,5,Kupang,train,0,5,0,0,0.1552
DEV:D000327,Device,4,0,894.66,0.21245,45.0,4,Balikpapan,train,0,4,0,0,0.1568
DEV:D000328,Device,3,0,371.38,0.22193333333333332,40.0,3,Jakarta Utara,train,0,3,0,0,0.1521
DEV:D000329,Device,2,0,717.79,0.1056,10.0,2,Bogor,train,0,2,0,0,0.0781
DEV:D000330,Device,3,0,1198.6399999999999,0.2351,50.0,3,Banjarmasin,train,0,3,0,0,0.1593
DEV:D000331,Device,1,0,505.6,0.387,50.0,1,Palembang,train,0,1,0,0,0.2228
DEV:D000332,Device,5,0,1155.06,0.27246000000000004,60.0,5,Palembang,train,0,5,0,0,0.1999
DEV:D000333,Device,4,0,1120.4099999999999,0.24980000000000002,60.0,4,Makassar,train,0,4,0,0,0.1774
DEV:D000334,Device,6,0,1336.67,0.2670166666666666,70.0,6,Jayapura,train,0,6,0,0,0.2069
DEV:D000335,Device,4,0,957.6600000000001,0.13285,40.0,4,Denpasar,validation,0,4,0,0,0.1131
DEV:D000336,Device,2,0,597.67,0.0698,10.0,2,Depok,train,0,2,0,0,0.0584
DEV:D000337,Device,2,0,1087.75,0.11436666666666667,10.0,2,Jakarta Utara,train,0,2,0,0,0.0829
DEV:D000338,Device,2,0,382.43,0.11235,10.0,2,Manado,train,0,2,0,0,0.0818
DEV:D000339,Device,4,0,1211.46,0.1409,20.0,4,Bandar Lampung,train,0,4,0,0,0.1175
DEV:D000340,Device,3,0,1382.18,0.17346666666666666,25.0,3,Pontianak,train,0,3,0,0,0.1254
DEV:D000341,Device,1,0,265.44,0.001,0.0,1,Surakarta,train,0,1,0,0,0.0106
DEV:D000342,Device,2,0,505.34000000000003,0.2476,45.0,2,Bengkulu,train,0,2,0,0,0.1562
DEV:D000343,Device,2,0,1041.25,0.0939,10.0,2,Jambi,test,0,2,0,0,0.0716
DEV:D000344,Device,4,1,2183.66,0.22920000000000001,60.0,4,Jakarta Selatan,validation,0,4,1,0,0.2161
DEV:D000345,Device,4,0,1895.81,0.23272500000000002,55.0,4,Bogor,train,0,4,0,0,0.168
DEV:D000346,Device,2,0,338.67,0.07155,10.0,2,Palu,train,0,2,0,0,0.0594
DEV:D000347,Device,3,0,1018.0999999999999,0.13263333333333335,20.0,3,Jakarta Pusat,test,0,3,0,0,0.1029
DEV:D000348,Device,3,0,173.82999999999998,0.36075,50.0,3,Yogyakarta,train,0,3,0,0,0.2284
DEV:D000349,Device,1,0,43.88,0.0844,10.0,1,Palangka Raya,test,0,1,0,0,0.0564
DEV:D000350,Device,3,0,552.3299999999999,0.20366666666666666,40.0,3,Jakarta Utara,train,0,3,0,0,0.142
DEV:D000351,Device,3,0,1924.33,0.253875,45.0,2,Banjarmasin,train,0,2,0,0,0.1596
DEV:D000352,Device,3,0,944.35,0.18323333333333336,40.0,3,Bandung,train,0,3,0,0,0.1308
DEV:D000353,Device,6,0,1479.75,0.2193166666666667,35.0,6,Ambon,train,0,6,0,0,0.1806
DEV:D000354,Device,4,0,1968.39,0.401375,50.0,4,Bengkulu,train,0,4,0,0,0.2608
DEV:D000355,Device,1,0,86.07,0.2473,30.0,1,Tangerang,test,0,1,0,0,0.146
DEV:D000356,Device,5,0,2415.44,0.21978,35.0,5,Banda Aceh,train,0,5,0,0,0.1709
DEV:D000357,Device,3,0,583.0799999999999,0.14543333333333333,20.0,3,Jakarta Barat,train,0,3,0,0,0.11
DEV:D000358,Device,3,0,581.51,0.19713333333333335,45.0,3,Batam,validation,0,3,0,0,0.1384
DEV:D000359,Device,4,0,1316.55,0.18905,50.0,4,Bengkulu,train,0,4,0,0,0.144
DEV:D000360,Device,1,0,377.92,0.205,20.0,1,Mataram,train,0,1,0,0,0.1228
DEV:D000361,Device,3,0,871.48,0.25133333333333335,55.0,3,Banjarmasin,test,0,3,0,0,0.1682
DEV:D000362,Device,6,0,1169.0500000000002,0.31115,60.0,6,Balikpapan,train,0,6,0,0,0.2311
DEV:D000363,Device,3,0,545.85,0.19216666666666668,55.0,3,Balikpapan,train,0,3,0,0,0.1357
DEV:D000364,Device,3,0,707.24,0.15703333333333333,30.0,3,Banda Aceh,train,0,3,0,0,0.1164
DEV:D000365,Device,3,1,1483.06,0.49269999999999997,80.0,3,Palangka Raya,validation,0,3,1,0,0.351
DEV:D000367,Device,1,0,175.15,0.3541,40.0,1,Jakarta Timur,train,0,1,0,0,0.2048
DEV:D000369,Device,4,0,1687.98,0.1387,40.0,4,Jakarta Pusat,train,0,4,0,0,0.1163
DEV:D000370,Device,1,0,57.34,0.422,50.0,1,Banda Aceh,train,0,1,0,0,0.2421
DEV:D000371,Device,4,0,624.64,0.20505,55.0,4,Banjarmasin,train,0,4,0,0,0.1528
DEV:D000373,Device,3,0,418.19000000000005,0.11713333333333333,10.0,3,Jambi,train,0,3,0,0,0.0944
DEV:D000374,Device,4,0,895.4200000000001,0.14250000000000002,20.0,4,Ambon,train,0,4,0,0,0.1184
DEV:D000375,Device,2,0,475.64,0.0906,10.0,2,Palangka Raya,train,0,2,0,0,0.0698
DEV:D000376,Device,6,0,1089.57,0.28286666666666666,60.0,6,Balikpapan,train,0,6,0,0,0.2156
DEV:D000377,Device,6,0,2413.13,0.2205166666666667,30.0,6,Banda Aceh,train,0,6,0,0,0.1813
DEV:D000378,Device,3,0,1004.31,0.154375,35.0,4,Jakarta Barat,train,0,4,0,0,0.1249
DEV:D000379,Device,4,0,690.36,0.15655,20.0,4,Bandar Lampung,train,0,4,0,0,0.1261
DEV:D000380,Device,6,0,1124.8799999999999,0.24195,55.0,6,Ambon,train,0,6,0,0,0.1931
DEV:D000381,Device,4,0,2426.1099999999997,0.1624,35.0,4,Jakarta Utara,train,0,4,0,0,0.1293
DEV:D000382,Device,1,0,963.77,0.0825,10.0,1,Jambi,test,0,1,0,0,0.0554
DEV:D000383,Device,5,0,1529.1499999999999,0.21246,30.0,5,Denpasar,train,0,5,0,0,0.1669
DEV:D000384,Device,6,0,1807.4499999999998,0.30485,65.0,6,Bogor,train,0,6,0,0,0.2277
DEV:D000385,Device,2,0,950.4599999999999,0.21935,40.0,2,Denpasar,train,0,2,0,0,0.1406
DEV:D000386,Device,5,0,1507.54,0.22876,50.0,5,Depok,train,0,5,0,0,0.1758
DEV:D000387,Device,3,0,497.77,0.1755,40.0,3,Kendari,train,0,3,0,0,0.1265
DEV:D000388,Device,5,0,2169.76,0.27515999999999996,45.0,5,Banda Aceh,train,0,5,0,0,0.2013
DEV:D000389,Device,4,0,1336.18,0.107975,20.0,4,Solo,train,0,4,0,0,0.0994
DEV:D000390,Device,3,0,482.03000000000003,0.1875,35.0,3,Medan,train,0,3,0,0,0.1331
DEV:D000391,Device,6,0,1225.11,0.48305,60.0,6,Batam,train,0,6,0,0,0.3257
DEV:D000392,Device,2,1,149.16,0.4516,60.0,2,Bogor,test,0,2,1,0,0.3184
DEV:D000393,Device,3,0,1659.76,0.41933333333333334,60.0,3,Kendari,train,0,3,0,0,0.2606
DEV:D000394,Device,1,0,39.31,0.1604,20.0,1,Semarang,train,0,1,0,0,0.0982
DEV:D000395,Device,4,0,1932.59,0.16055,30.0,4,Banda Aceh,test,0,4,0,0,0.1283
DEV:D000396,Device,2,0,539.75,0.21655000000000002,40.0,2,Depok,test,0,2,0,0,0.1391
DEV:D000397,Device,3,0,803.4200000000001,0.131,20.0,3,Bengkulu,validation,0,3,0,0,0.102
DEV:D000398,Device,3,0,977.27,0.17306666666666667,40.0,3,Jakarta Timur,train,0,3,0,0,0.1252
DEV:D000399,Device,4,0,1893.53,0.30962,50.0,4,Kupang,train,0,4,0,0,0.2103
DEV:D000400,Device,3,0,2289.19,0.3545,50.0,3,Jakarta Barat,train,0,3,0,0,0.225
DEV:D000401,Device,3,1,504.26,0.4587666666666667,75.0,3,Semarang,train,0,3,1,0,0.3323
DEV:D000402,Device,4,0,1292.3,0.14955,20.0,4,Depok,train,0,4,0,0,0.1223
DEV:D000403,Device,2,0,166.03,0.10754999999999999,20.0,2,Mataram,train,0,2,0,0,0.0792
DEV:D000404,Device,2,0,661.6800000000001,0.20525,40.0,2,Bogor,train,0,2,0,0,0.1329
DEV:D000405,Device,3,0,520.28,0.10386666666666666,20.0,3,Denpasar,train,0,3,0,0,0.0871
DEV:D000406,Device,4,0,622.89,0.15187499999999998,20.0,4,Balikpapan,train,0,4,0,0,0.1235
DEV:D000407,Device,5,0,2011.97,0.284,50.0,5,Balikpapan,train,0,5,0,0,0.2062
DEV:D000408,Device,2,0,753.1600000000001,0.13015,20.0,2,Bengkulu,test,0,2,0,0,0.0916
DEV:D000409,Device,4,1,580.79,0.48095,80.0,4,Bogor,train,0,4,1,0,0.3545
DEV:D000410,Device,5,0,1004.72,0.30823999999999996,55.0,5,Depok,train,0,5,0,0,0.2195
DEV:D000411,Device,4,0,918.79,0.119125,20.0,4,Jakarta Utara,train,0,4,0,0,0.1055
DEV:D000412,Device,3,0,703.63,0.13443333333333332,45.0,3,Banjarmasin,train,0,3,0,0,0.1039
DEV:D000413,Device,8,0,2328.52,0.24996249999999998,50.0,7,Bandung,train,0,7,0,0,0.2075
DEV:D000414,Device,4,0,1925.8799999999999,0.178825,55.0,4,Bengkulu,test,0,4,0,0,0.1384
DEV:D000415,Device,2,0,645.46,0.07405,10.0,2,Bandar Lampung,test,0,2,0,0,0.0607
DEV:D000416,Device,4,0,1176.37,0.245175,60.0,4,Banda Aceh,train,0,4,0,0,0.1748
DEV:D000417,Device,4,0,643.36,0.120825,20.0,4,Jakarta Utara,train,0,4,0,0,0.1065
DEV:D000418,Device,3,0,1697.8000000000002,0.14633333333333334,25.0,3,Ambon,train,0,3,0,0,0.1105
DEV:D000419,Device,6,0,1230.53,0.26126666666666665,55.0,6,Batam,train,0,6,0,0,0.2037
DEV:D000420,Device,4,0,1601.48,0.207975,50.0,4,Palu,train,0,4,0,0,0.1544
DEV:D000421,Device,4,0,786.63,0.1061,20.0,4,Ambon,train,0,4,0,0,0.0984
DEV:D000422,Device,7,0,1238.31,0.3081,55.0,7,Bandar Lampung,train,0,7,0,0,0.2395
DEV:D000423,Device,1,0,389.7,0.3904,50.0,1,Bogor,train,0,1,0,0,0.2247
DEV:D000424,Device,3,0,1152.97,0.1785,45.0,3,Bekasi,train,0,3,0,0,0.1282
DEV:D000425,Device,1,0,8.37,0.001,0.0,1,Tangerang Selatan,test,0,1,0,0,0.0106
DEV:D000426,Device,3,0,751.89,0.1633,20.0,3,Bandar Lampung,train,0,3,0,0,0.1198
DEV:D000427,Device,3,0,1084.97,0.1374,20.0,3,Denpasar,train,0,3,0,0,0.1056
DEV:D000428,Device,6,2,2087.95,0.4835666666666667,100.0,6,Banjarmasin,train,0,6,1,0,0.426
DEV:D000429,Device,3,0,692.29,0.17779999999999999,40.0,3,Jakarta Selatan,train,0,3,0,0,0.1278
DEV:D000430,Device,7,0,2531.06,0.1799714285714286,30.0,7,Ambon,train,0,7,0,0,0.169
DEV:D000431,Device,5,0,824.76,0.28466,60.0,5,Balikpapan,train,0,5,0,0,0.2066
DEV:D000432,Device,4,0,764.64,0.340175,50.0,4,Ambon,test,0,4,0,0,0.2271
DEV:D000433,Device,2,0,561.34,0.19415,30.0,2,Bogor,train,0,2,0,0,0.1268
DEV:D000434,Device,6,0,1833.72,0.2276,30.0,6,Ambon,train,0,6,0,0,0.1852
DEV:D000435,Device,3,0,579.35,0.19556666666666667,40.0,3,Depok,test,0,3,0,0,0.1376
DEV:D000436,Device,4,1,2955.14,0.3074,75.0,4,Jakarta Utara,train,0,4,1,0,0.2591
DEV:D000437,Device,1,0,132.33,0.2091,20.0,1,Jakarta Selatan,train,0,1,0,0,0.125
DEV:D000438,Device,4,0,1138.97,0.151425,20.0,4,Banda Aceh,train,0,4,0,0,0.1233
DEV:D000439,Device,3,0,477.64,0.134,20.0,3,Jakarta Barat,test,0,3,0,0,0.1037
DEV:D000440,Device,4,0,1047.58,0.186725,35.0,4,Kupang,train,0,4,0,0,0.1427
DEV:D000441,Device,8,0,1909.1200000000001,0.26003750000000003,60.0,8,Semarang,train,0,8,0,0,0.223
DEV:D000442,Device,5,0,1273.63,0.21188,30.0,5,Solo,train,0,5,0,0,0.1665
DEV:D000443,Device,7,1,2906.27,0.3143714285714286,85.0,7,Bandar Lampung,train,0,7,1,0,0.2929
DEV:D000444,Device,7,0,2388.25,0.24767142857142857,45.0,7,Batam,train,0,7,0,0,0.2062
DEV:D000445,Device,6,0,2309.59,0.26689999999999997,65.0,6,Semarang,train,0,6,0,0,0.2068
DEV:D000446,Device,3,1,337.12,0.2998,80.0,3,Jakarta Selatan,test,0,3,1,0,0.2449
DEV:D000447,Device,2,0,96.09,0.12845,10.0,2,Jayapura,test,0,2,0,0,0.0906
DEV:D000448,Device,2,0,995.14,0.16075,20.0,2,Pekanbaru,train,0,2,0,0,0.1084
DEV:D000449,Device,5,0,626.64,0.23890000000000003,40.0,5,Bandar Lampung,train,0,5,0,0,0.1814
DEV:D000450,Device,4,2,1370.25,0.48685999999999996,75.0,4,Mataram,train,0,4,1,0,0.4078
DEV:D000451,Device,9,0,2756.03,0.2022,30.0,9,Malang,train,0,9,0,0,0.2012
DEV:D000452,Device,4,0,1142.04,0.18995,50.0,4,Banda Aceh,train,0,4,0,0,0.1445
DEV:D000453,Device,7,0,2182.86,0.27622857142857143,60.0,7,Tangerang Selatan,train,0,7,0,0,0.2219
DEV:D000454,Device,1,0,248.95,0.1675,20.0,1,Pontianak,train,0,1,0,0,0.1021
DEV:D000455,Device,3,0,925.77,0.12546666666666667,20.0,3,Banjarmasin,train,0,3,0,0,0.099
DEV:D000456,Device,4,0,715.0,0.16275,20.0,4,Banjarmasin,train,0,4,0,0,0.1295
DEV:D000457,Device,2,0,635.8299999999999,0.14125,20.0,2,Palembang,test,0,2,0,0,0.0977
DEV:D000458,Device,1,0,350.96,0.102,10.0,1,Jakarta Barat,train,0,1,0,0,0.0661
DEV:D000459,Device,1,0,171.16,0.1902,20.0,1,Kupang,train,0,1,0,0,0.1146
DEV:D000460,Device,2,0,779.36,0.13675,20.0,2,Batam,train,0,2,0,0,0.0952
DEV:D000461,Device,4,0,883.54,0.155525,40.0,4,Bengkulu,test,0,4,0,0,0.1255
DEV:D000462,Device,3,0,729.3699999999999,0.2137,45.0,3,Kendari,train,0,3,0,0,0.1475
DEV:D000463,Device,3,0,1363.25,0.1637666666666667,30.0,3,Manado,train,0,3,0,0,0.1201
DEV:D000464,Device,1,0,653.97,0.1431,20.0,1,Padang,test,0,1,0,0,0.0887
DEV:D000465,Device,2,0,485.62,0.13715,30.0,2,Batam,train,0,2,0,0,0.0954
DEV:D000466,Device,4,0,1137.65,0.1714,50.0,4,Batam,train,0,4,0,0,0.1343
DEV:D000467,Device,2,0,358.71,0.12655,20.0,2,Bengkulu,train,0,2,0,0,0.0896
DEV:D000469,Device,7,0,2484.2799999999997,0.2675,65.0,7,Tangerang Selatan,train,0,7,0,0,0.2171
DEV:D000470,Device,4,0,979.74,0.15395,20.0,4,Jakarta Utara,train,0,4,0,0,0.1247
DEV:D000471,Device,5,0,1067.94,0.17434,30.0,5,Palangka Raya,train,0,5,0,0,0.1459
DEV:D000472,Device,3,0,498.02,0.14306666666666668,20.0,3,Balikpapan,train,0,3,0,0,0.1087
DEV:D000473,Device,3,0,976.43,0.2753333333333333,40.0,3,Denpasar,test,0,3,0,0,0.1814
DEV:D000474,Device,4,0,2096.38,0.17049999999999998,25.0,4,Jakarta Timur,train,0,4,0,0,0.1338
DEV:D000475,Device,2,0,69.24,0.1137,10.0,2,Bogor,train,0,2,0,0,0.0825
DEV:D000476,Device,4,1,1827.12,0.473075,100.0,4,Bandung,train,0,4,1,0,0.3502
DEV:D000477,Device,3,0,350.72,0.07200000000000001,10.0,3,Jakarta Barat,train,0,3,0,0,0.0696
DEV:D000478,Device,1,0,514.33,0.0682,10.0,1,Ambon,train,0,1,0,0,0.0475
DEV:D000479,Device,4,0,592.45,0.177925,45.0,4,Denpasar,train,0,4,0,0,0.1379
DEV:D000480,Device,1,0,337.73,0.3709,40.0,1,Surakarta,validation,0,1,0,0,0.214
DEV:D000481,Device,4,0,825.27,0.174425,50.0,4,Banjarmasin,test,0,4,0,0,0.1359
DEV:D000482,Device,3,0,909.8100000000001,0.20693333333333333,50.0,3,Jayapura,train,0,3,0,0,0.1438
DEV:D000483,Device,4,0,627.79,0.17615,40.0,4,Bengkulu,train,0,4,0,0,0.1369
DEV:D000484,Device,7,1,1657.6299999999999,0.21951428571428572,65.0,7,Ambon,train,0,7,1,0,0.2407
DEV:D000485,Device,6,1,2148.69,0.31970000000000004,65.0,6,Banda Aceh,train,0,6,1,0,0.2858
DEV:D000487,Device,3,0,782.3,0.169825,20.0,3,Jakarta Selatan,test,0,3,0,0,0.1234
DEV:D000488,Device,3,0,811.76,0.18853333333333333,55.0,3,Palembang,train,0,3,0,0,0.1337
DEV:D000489,Device,5,0,2066.3,0.26772,50.0,5,Jakarta Utara,train,0,5,0,0,0.1972
DEV:D000490,Device,3,2,2150.5,0.6052666666666666,80.0,3,Jakarta Barat,train,0,3,1,0,0.4629
DEV:D000491,Device,1,0,139.53,0.1509,20.0,1,Jambi,validation,0,1,0,0,0.093
DEV:D000492,Device,1,0,212.97,0.0943,10.0,1,Banda Aceh,train,0,1,0,0,0.0619
DEV:D000493,Device,6,1,2326.27,0.3237,70.0,6,Banjarmasin,train,0,6,1,0,0.288
DEV:D000494,Device,5,1,1724.23,0.51328,75.0,5,Bandar Lampung,train,0,5,1,0,0.3823
DEV:D000495,Device,2,0,938.43,0.17075,20.0,2,Bandung,test,0,2,0,0,0.1139
DEV:D000496,Device,3,0,1533.7600000000002,0.10656666666666666,10.0,3,Ambon,test,0,3,0,0,0.0886
DEV:D000497,Device,2,0,651.58,0.11249999999999999,10.0,2,Bandar Lampung,train,0,2,0,0,0.0819
DEV:D000498,Device,5,0,946.8,0.27172,60.0,5,Palu,train,0,5,0,0,0.1994
DEV:D000499,Device,6,1,991.98,0.49641666666666673,75.0,6,Ambon,train,0,6,1,0,0.383
DEV:D000500,Device,2,0,382.78,0.1252,20.0,2,Depok,train,0,2,0,0,0.0889
DEV:D000501,Device,7,0,1886.21,0.22852857142857141,40.0,7,Malang,train,0,7,0,0,0.1957
DEV:D000502,Device,4,0,485.42,0.10475000000000001,20.0,4,Depok,train,0,4,0,0,0.0976
DEV:D000503,Device,6,0,1691.27,0.25115000000000004,65.0,6,Ambon,train,0,6,0,0,0.1981
DEV:D000504,Device,7,0,1541.16,0.16111428571428574,20.0,7,Banjarmasin,train,0,7,0,0,0.1586
DEV:D000505,Device,1,0,122.45,0.1511,20.0,1,Kupang,train,0,1,0,0,0.0931
DEV:D000506,Device,2,0,364.62,0.08685,10.0,2,Jakarta Pusat,train,0,2,0,0,0.0678
DEV:D000507,Device,4,0,1554.6399999999999,0.161025,25.0,4,Balikpapan,train,0,4,0,0,0.1286
DEV:D000508,Device,2,0,946.09,0.3232,40.0,2,Bekasi,train,0,2,0,0,0.1978
DEV:D000509,Device,2,0,368.41999999999996,0.17435,20.0,2,Palangka Raya,test,0,2,0,0,0.1159
DEV:D000510,Device,1,0,350.11,0.1069,10.0,1,Mataram,test,0,1,0,0,0.0688
DEV:D000511,Device,3,0,504.11,0.19640000000000002,40.0,3,Mataram,train,0,3,0,0,0.138
DEV:D000512,Device,2,0,438.13,0.13240000000000002,20.0,2,Palangka Raya,train,0,2,0,0,0.0928
DEV:D000513,Device,4,0,1421.12,0.1848,30.0,4,Bandung,test,0,4,0,0,0.1416
DEV:D000514,Device,4,0,793.38,0.146225,30.0,4,Bekasi,train,0,4,0,0,0.1204
DEV:D000515,Device,6,0,1555.8899999999999,0.2906666666666667,55.0,6,Banda Aceh,train,0,6,0,0,0.2199
DEV:D000516,Device,4,0,806.1999999999999,0.127775,20.0,4,Balikpapan,train,0,4,0,0,0.1103
DEV:D000517,Device,4,0,707.9200000000001,0.136475,20.0,4,Ambon,train,0,4,0,0,0.1151
DEV:D000518,Device,3,1,1618.71,0.31953333333333334,75.0,3,Banjarmasin,train,0,3,1,0,0.2557
DEV:D000519,Device,3,0,817.2099999999999,0.13316666666666666,20.0,3,Batam,train,0,3,0,0,0.1032
DEV:D000520,Device,1,0,92.5,0.18,20.0,1,Palangka Raya,train,0,1,0,0,0.109
DEV:D000521,Device,3,0,206.57,0.25966666666666666,45.0,3,Balikpapan,train,0,3,0,0,0.1728
DEV:D000522,Device,3,0,1274.3700000000001,0.22416666666666665,45.0,3,Jakarta Timur,train,0,3,0,0,0.1533
DEV:D000523,Device,1,0,124.22,0.3213,40.0,1,Palu,train,0,1,0,0,0.1867
DEV:D000524,Device,2,0,200.44,0.1266,10.0,2,Jakarta Selatan,train,0,2,0,0,0.0896
DEV:D000525,Device,1,0,55.99,0.3717,40.0,1,Sorong,test,0,1,0,0,0.2144
DEV:D000526,Device,4,0,471.3,0.195075,50.0,4,Banda Aceh,train,0,4,0,0,0.1473
DEV:D000527,Device,5,0,1141.7,0.28962,60.0,5,Bogor,train,0,5,0,0,0.2093
DEV:D000528,Device,3,0,224.86,0.0912,10.0,3,Jambi,train,0,3,0,0,0.0802
DEV:D000529,Device,2,0,447.41999999999996,0.2502,50.0,2,Jakarta Selatan,train,0,2,0,0,0.1576
DEV:D000530,Device,5,0,814.9100000000001,0.25454,50.0,5,Bandar Lampung,train,0,5,0,0,0.19
DEV:D000531,Device,8,0,1066.97,0.3231,70.0,8,Ambon,train,0,8,0,0,0.2577
DEV:D000532,Device,4,0,762.54,0.133625,20.0,4,Kupang,train,0,4,0,0,0.1135
DEV:D000533,Device,2,0,521.41,0.12455,10.0,2,Jakarta Timur,test,0,2,0,0,0.0885
DEV:D000534,Device,4,0,1473.17,0.13192500000000001,20.0,4,Bandar Lampung,train,0,4,0,0,0.1126
DEV:D000535,Device,4,0,360.12,0.1139,20.0,4,Banjarmasin,train,0,4,0,0,0.1026
DEV:D000536,Device,4,0,532.3199999999999,0.23525000000000001,45.0,4,Palu,train,0,4,0,0,0.1694
DEV:D000537,Device,3,0,554.5500000000001,0.12293333333333334,20.0,3,Depok,train,0,3,0,0,0.0976
DEV:D000538,Device,2,0,347.9,0.33665,65.0,2,Bandung,train,0,2,0,0,0.2052
DEV:D000539,Device,4,1,124.66,0.4686,80.0,4,Bogor,train,0,4,1,0,0.3477
DEV:D000540,Device,4,0,1809.54,0.14755,30.0,4,Batam,train,0,4,0,0,0.1212
DEV:D000541,Device,1,0,136.82,0.3119,35.0,1,Jakarta Pusat,test,0,1,0,0,0.1815
DEV:D000542,Device,2,0,178.76,0.06720000000000001,10.0,2,Palu,train,0,2,0,0,0.057
DEV:D000543,Device,1,0,94.64,0.1917,20.0,1,Kupang,train,0,1,0,0,0.1154
DEV:D000544,Device,3,0,588.47,0.0981,10.0,3,Banda Aceh,validation,0,3,0,0,0.084
DEV:D000545,Device,5,0,579.65,0.29182,60.0,5,Balikpapan,train,0,5,0,0,0.2105
DEV:D000546,Device,3,0,279.63,0.3020333333333333,40.0,3,Balikpapan,test,0,3,0,0,0.1961
DEV:D000547,Device,5,1,1877.43,0.34864,70.0,5,Balikpapan,train,0,5,1,0,0.2918
DEV:D000548,Device,9,0,4037.31,0.28917777777777776,65.0,9,Ambon,train,0,9,0,0,0.249
DEV:D000549,Device,5,0,1530.65,0.13732,25.0,4,Batam,train,0,4,0,0,0.1155
DEV:D000550,Device,3,0,412.93,0.11636666666666667,20.0,3,Depok,test,0,3,0,0,0.094
DEV:D000551,Device,6,0,1809.47,0.31255,50.0,6,Bengkulu,train,0,6,0,0,0.2319
DEV:D000552,Device,1,0,26.07,0.3427,40.0,1,Makassar,train,0,1,0,0,0.1985
DEV:D000553,Device,5,0,956.8199999999999,0.3165,60.0,5,Denpasar,train,0,5,0,0,0.2241
DEV:D000554,Device,3,0,592.08,0.1454,20.0,3,Jakarta Barat,train,0,3,0,0,0.11
DEV:D000555,Device,2,0,314.36,0.15515,20.0,2,Makassar,train,0,2,0,0,0.1053
DEV:D000556,Device,3,0,258.59000000000003,0.1946,35.0,3,Jakarta Pusat,train,0,3,0,0,0.137
DEV:D000557,Device,1,0,328.47,0.1136,10.0,1,Surakarta,train,0,1,0,0,0.0725
DEV:D000558,Device,3,0,945.9599999999999,0.0761,10.0,3,Jakarta Barat,train,0,3,0,0,0.0719
DEV:D000559,Device,3,0,2039.57,0.21343333333333334,45.0,3,Bekasi,train,0,3,0,0,0.1474
DEV:D000560,Device,8,0,1168.41,0.29833750000000003,60.0,8,Padang,train,0,8,0,0,0.2441
DEV:D000561,Device,4,0,1382.69,0.139425,20.0,4,Jakarta Pusat,train,0,4,0,0,0.1167
DEV:D000562,Device,1,0,705.34,0.0842,10.0,1,Bekasi,test,0,1,0,0,0.0563
DEV:D000563,Device,4,1,3030.98,0.24657500000000002,60.0,4,Bengkulu,train,0,4,1,0,0.2256
DEV:D000564,Device,4,0,1516.53,0.095925,20.0,4,Bandar Lampung,train,0,4,0,0,0.0928
